yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,183,2,11,Mid-Range,Right Side,R,8-16 ft.,99,69,9,12,TRUE,FALSE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,187,2,10,Mid-Range,Left Side Center,LC,16-24 ft.,-135,113,41,17,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,189,2,10,Mid-Range,Center,C,16-24 ft.,-22,167,4,16,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,192,2,9,Above the Break 3,Center,C,24+ ft.,-15,258,40,25,TRUE,TRUE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,197,2,9,Above the Break 3,Right Side Center,RC,24+ ft.,120,215,6,24,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Tip Dunk Shot,2PT Field Goal,20211127,DAL,WAS,22100298,199,2,9,Restricted Area,Center,C,Less Than 8 ft.,0,0,1,0,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,206,2,8,Above the Break 3,Center,C,24+ ft.,-61,258,33,26,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Turnaround Hook Shot,2PT Field Goal,20211127,DAL,WAS,22100298,211,2,7,In The Paint (Non-RA),Center,C,8-16 ft.,-20,84,57,8,TRUE,TRUE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,227,2,7,Mid-Range,Left Side Center,LC,16-24 ft.,-82,168,15,18,TRUE,TRUE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,230,2,6,Above the Break 3,Center,C,24+ ft.,-34,286,38,28,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,20211127,DAL,WAS,22100298,234,2,6,Restricted Area,Center,C,Less Than 8 ft.,-1,5,13,0,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,239,2,5,Above the Break 3,Center,C,24+ ft.,66,254,46,26,TRUE,FALSE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,243,2,5,In The Paint (Non-RA),Center,C,8-16 ft.,-73,133,22,15,TRUE,TRUE
2022,2021-22,1610612742,1626161,Shot Chart Detail,Willie Cauley-Stein,Dallas Mavericks,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,20211127,DAL,WAS,22100298,256,2,4,Restricted Area,Center,C,Less Than 8 ft.,1,11,54,1,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,260,2,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,64,28,20,6,TRUE,FALSE
2022,2021-22,1610612742,1626161,Shot Chart Detail,Willie Cauley-Stein,Dallas Mavericks,Missed Shot,Tip Layup Shot,2PT Field Goal,20211127,DAL,WAS,22100298,262,2,4,Restricted Area,Center,C,Less Than 8 ft.,0,0,16,0,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,268,2,4,Above the Break 3,Right Side Center,RC,24+ ft.,195,167,0,25,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,271,2,3,Left Corner 3,Left Side,L,24+ ft.,-228,18,24,22,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Turnaround Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,283,2,3,Mid-Range,Left Side,L,16-24 ft.,-156,80,1,17,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,286,2,2,Above the Break 3,Center,C,24+ ft.,-60,262,27,26,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,290,2,2,Above the Break 3,Left Side Center,LC,24+ ft.,-170,222,7,27,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Made Shot,Driving Dunk Shot,2PT Field Goal,20211127,DAL,WAS,22100298,294,2,1,Restricted Area,Center,C,Less Than 8 ft.,0,0,38,0,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20211127,DAL,WAS,22100298,302,2,1,Mid-Range,Left Side,L,8-16 ft.,-126,44,2,13,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,307,2,0,In The Paint (Non-RA),Right Side,R,8-16 ft.,74,50,41,8,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20211127,DAL,WAS,22100298,315,2,0,In The Paint (Non-RA),Right Side,R,8-16 ft.,66,76,0,10,TRUE,TRUE
2022,2021-22,1610612742,1626161,Shot Chart Detail,Willie Cauley-Stein,Dallas Mavericks,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,20211127,DAL,WAS,22100298,328,3,11,Restricted Area,Center,C,Less Than 8 ft.,-17,5,23,1,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,341,3,10,Above the Break 3,Left Side Center,LC,24+ ft.,-147,206,50,25,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,357,3,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-22,55,47,5,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Pullup Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,361,3,9,Above the Break 3,Left Side Center,LC,24+ ft.,-211,126,21,24,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,364,3,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,58,48,0,7,TRUE,FALSE
2022,2021-22,1610612742,1626161,Shot Chart Detail,Willie Cauley-Stein,Dallas Mavericks,Missed Shot,Tip Layup Shot,2PT Field Goal,20211127,DAL,WAS,22100298,366,3,8,Restricted Area,Center,C,Less Than 8 ft.,0,0,58,0,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,369,3,8,Above the Break 3,Right Side Center,RC,24+ ft.,207,143,33,25,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,371,3,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,50,55,26,7,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,376,3,8,Above the Break 3,Center,C,24+ ft.,25,258,1,25,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,385,3,7,Above the Break 3,Center,C,24+ ft.,28,263,2,26,TRUE,FALSE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,413,3,5,Above the Break 3,Left Side Center,LC,24+ ft.,-173,185,8,25,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Missed Shot,Driving Dunk Shot,2PT Field Goal,20211127,DAL,WAS,22100298,429,3,3,Restricted Area,Center,C,Less Than 8 ft.,-2,6,53,0,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,434,3,3,Mid-Range,Left Side,L,8-16 ft.,-87,62,36,10,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20211127,DAL,WAS,22100298,442,3,3,Restricted Area,Center,C,Less Than 8 ft.,16,5,0,1,TRUE,TRUE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,445,3,2,Above the Break 3,Left Side Center,LC,24+ ft.,-205,138,21,24,TRUE,TRUE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,459,3,1,Right Corner 3,Right Side,R,24+ ft.,228,13,28,22,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,463,3,0,Above the Break 3,Right Side Center,RC,24+ ft.,87,243,48,25,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,470,3,0,In The Paint (Non-RA),Center,C,8-16 ft.,56,125,0,13,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Layup Shot,2PT Field Goal,20211127,DAL,WAS,22100298,482,4,11,Restricted Area,Center,C,Less Than 8 ft.,-17,8,34,1,TRUE,FALSE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,489,4,11,Above the Break 3,Center,C,24+ ft.,-9,261,29,26,TRUE,FALSE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Made Shot,Pullup Jump shot,3PT Field Goal,20211127,DAL,WAS,22100298,494,4,11,Left Corner 3,Left Side,L,24+ ft.,-225,50,9,23,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,498,4,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-58,22,36,6,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20211127,DAL,WAS,22100298,521,4,8,In The Paint (Non-RA),Center,C,Less Than 8 ft.,45,31,59,5,TRUE,FALSE
2022,2021-22,1610612742,203504,Shot Chart Detail,Trey Burke,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,525,4,8,Above the Break 3,Right Side Center,RC,24+ ft.,89,273,25,28,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,534,4,7,Above the Break 3,Left Side Center,LC,24+ ft.,-128,202,54,23,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211127,DAL,WAS,22100298,546,4,7,Mid-Range,Center,C,8-16 ft.,11,153,10,15,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211127,DAL,WAS,22100298,548,4,6,Above the Break 3,Left Side Center,LC,24+ ft.,-207,132,57,24,TRUE,TRUE
